No,Link,Keywords
1698,http://www.whaletimes.org/,No keyword given
1699,http://www.socceracademy.com/,"soccer academy, complete soccer academy,youth soccer,soccer teams,soccer team,apopka fc,soccer preschool"
1700,http://animals.nationalgeographic.com/animals/,No keyword given
1701,http://www.kidsciencechallenge.com/,No keyword given
1702,http://nsidc.org/cryosphere/glaciers/quickfacts.html,No keyword given
1703,http://www.allhallowseve.com/,"all hallows eve, Halloween party idea, Halloween contest, aristotle design "
1704,http://www.whattimeisit.com/,No keyword given
1705,http://www.pacificwestcom.com/green_springs_productions/,No keyword given
1706,http://tiki.oneworld.net/genetics/,"adapt, American, animals, babies, bacteria, biopiracy, biotechnology, body, bread, cells, chemicals, chromosomes, company, consumers, control, copies, corn, DNA, damage, Darwin, death, deoxyribonucleic acid, dinosaurs, disaster, diseases, dogs, double helix, evolution, experiment, extinct, extinction, farmers, food, genetic engineering, GE, GMO, genetically modified organism, genes, genetic code, government, guide, guinea pigs, hamburgers, hungry, humans, impatient, information, insects, instructions, kids, killing, land, labelling,  life, living things, maize,  messing about, money, nature, organic, organism, patents, penguins, people, planet, plants, poisonous, powerful, profits, proteins, resistant, safety, schools, science, secrecy, seeds, selection, snails, soybeans, splicing,  sprays, stealth, substantially equivalent, survival, teachers, transgenic, unpredictable,  vaccines, viruses, web of life, weedkillers, whales, CRISPR"
1707,http://www.kboysandgirlsclub.com/,"boys and girls club, kiwanis hamilton, kiwanis, swim lessons, day camp, employment, lifeguard job, drop in programs, open swim, kiwanis boys and girls club, boys and girls club hamilton, sanford, mcquesten, hamilton programs, aquatics, oeyc, elcc, adp, fa"
1708,http://www2.actden.com/writ_den/tips/sentence/,No keyword given
1709,http://www.nhm.ac.uk/kids-only/naturecams/,
1710,http://nationalzoo.si.edu/Animals/Birds/,No keyword given
1711,http://www.mbr-pwrc.usgs.gov/id/framlst/i3140id.html,No keyword given
1712,http://www.weatherwizkids.com/weather-lightning.htm,No keyword given
1713,http://www.fs.usda.gov/tongass/,No keyword given
1714,http://kidshealth.org/,"kids,health,kidshealth,childrens,doctors,parents,kids,teens,english,spanish,espanol"
1716,http://www.birds.cornell.edu/,No keyword given
1718,http://www.channel4.com/programmes/gunpowder-treason-and-plot,No keyword given
1719,http://howellacademy.com/,No keyword given
1720,http://www.yesworld.org/,No keyword given
1721,http://learn.genetics.utah.edu/,No keyword given
1722,http://skydiary.com/kids/lightning.html,"kids,storm chasers,storm chasing,storms,severe,weather,tornadoes,tornado,hurricanes,hurricane,facts,typhoon,lightning,sunset,dust devils,Twister,twisters,data,perfect storm,photography,Brevard,Florida,chasers"
1723,http://teens.drugabuse.gov/educators/curricula-and-lesson-plans/mind-over-matter/tobacco-addiction,No keyword given
1724,http://www.exploratorium.edu/snacks/vortex/index.html,No keyword given
1725,http://www.boondoggleman.com/,No keyword given
1726,http://www.juliantrubin.com/bigten/pathdiscovery.html,"repeat experiment, discovery, invention, science, hands on activity, patents, patent, trade mark, invention, intellectual property, rights, patent, experiments, science fair projects"
1727,http://www.animalhospitals-usa.com/,"animal health,dogs,dog health,cats,cat health,veterinarians,birds,exotics,reptiles,small pets,pets,wildlife,pet care,grooming,pet health,animal shelters,pet faq,diagnosis,vaccinations,emergencies, registration,dog breeds, breeders,supplies,training, bathing, veterinary"
1728,http://www.canismajor.com/dog/,No keyword given
1729,http://kidshealth.org/en/teens/teacher-relationships.html,"teacher, teachers, school, schools, class, classes, classrooms, classroom, education, educate, homework"
1730,http://www.magickeys.com/books/,"Books,Children's Books,Storybooks,Children,Fairy Tales,Kids,Kids Stories,Kids Books,Reading,Tales,ESL,Beginning Readers,Homeschooling,Home Schooling,Online Books,Dragon,Dragons,Knight,Illustrated Books,Books on Disk,Authors,Writers,Illustrators,Publishing,Online Publishing,Publishers"
1731,http://health.howstuffworks.com/diseases-conditions/allergies/allergy-basics/allergy.htm,No keyword given
1732,http://www.doubledeckerpress.com/archive.htm,No keyword given
1733,http://users.sisna.com/casteel/icg.html,No keyword given
1734,https://www.khanacademy.org/computing/cs/programming,No keyword given
1735,http://theholidayzone.com/columbus/,"Christopher Columbus Day,holidays,seasons,Fall,Autumn,October 12,voyages,discovery of America,West Indies,New World,children,family,teacher,kids,language arts,ESL/EFL,TESOL,TEFL,TESL,English as a Second Language,Christian,activities,learning games,reading comprehension,listening,speaking,discussion topics"
1736,http://www.well.com/user/adatoole/bio.htm,No keyword given
1737,http://supreme_vegeta.tripod.com/ehchorale/,No keyword given
1738,http://www.cnn.com/TECH/,"tech news, technology news, latest technology, science news"
1739,http://brainden.com/scary-optical-illusions.htm,No keyword given
1740,http://www.staband.com/,No keyword given
1741,http://www.bandnotes.info/,No keyword given
1742,http://sparklz227.tripod.com/All-that-Sparklz/index.html,No keyword given
1743,http://www.freetypinggame.net/,"learn to type, learn the keyboard, falling letters, online keyboarding, typing lessons, typing tutor, free online fun touch typing games, keyboarding games, typing games, online touch typing games, touch typing, free keyboarding games, lesson based typing, home row lesson, homerow lesson, homerow practice, home row keyboarding game, free 10key typing game, 10-key game, 10key game, fun typing, games to teach touch typing, free games to teach typing "
1744,http://www.weatherwizkids.com/,No keyword given
1745,http://lancaster.unl.edu/4h/embryology/,No keyword given
1746,http://www.transitpeople.org/lesson/trancovr.htm,"History of Transportation, Online Lesson, history of cars, history of trains, early transit"
1747,http://www.twilightbridge.com/hobbies/festivals/christmas/index.htm,"christmas,christmas crafts,christmas card,christmas recipe,christmas,christmas games,christmas cards,christmas activities,christmas kids zone,christmas gifts,christmas shopping,screensavers,clipart,holiday crafts,christmas,wishlist,wish list,christmas recipe,santa,santa clause,santa claus,santa.com,claus.com"
1748,http://www.merry-christmas.com/,"Merry Christmas, Santa, About Christmas, a Letter to Santa, Fun Games, Christmas Games, Ho-Ho-Ho, Xmas, Clause, Santa Clause, Gift Ideas, Christmas Tree, Kids Activities, Christmas Song, Rudolph, Children Activities, Best Recipes"
1749,http://www.pbs.org/wgbh/nova/balloon/science/jetstream.html,No keyword given
1750,http://www.ycdtotv.de/hp1/,No keyword given
1752,http://www.kidskonnect.com/,No keyword given
1753,http://www.agendaweb.org/,No keyword given
1754,http://education.jlab.org/indexpages/teachers.html,"classroom resources,classroom materials,science,math,science materials,science activities,math activities,teacher enrichment,teacher programs,teacher research,teacher workshops"
1755,http://www.mbr-pwrc.usgs.gov/id/framlst/i3131id.html,No keyword given
1756,http://bundleoflove4.tripod.com/unofficialhellokittywebsite/,No keyword given
1757,http://au.reachout.com/Being-a-young-carer,No keyword given
1758,http://colburnschool.edu/,No keyword given
1759,http://homeworktips.about.com/,No keyword given
1760,http://www.spellingbee.com/,No keyword given
1761,http://www.bridgesite.com/funand.htm,No keyword given
1762,http://new.oberlin.edu/office/community-music-school/,No keyword given
1763,http://www.oceansofkansas.com/nz-aus.html,No keyword given
1764,http://www.bethanysoccercamps.com/,No keyword given
1765,http://www.aqua.org/,"national aquarium, baltimore aquarium, national aquarium baltimore, national aquarium in baltimore, national aquarium dc, sharks, shark, jellies, blue poison dart frog, dolphin, dolphins, albino alligator, secrets of the swamp"
1766,http://www.younglancashire.org.uk/,No keyword given
1767,http://www.nationalelectronicsmuseum.org/,No keyword given
1768,http://stardate.org/,No keyword given
1769,http://www.youngcarers.net.au/,No keyword given
1770,http://www.surrey-youngcarers.org.uk/,No keyword given
1771,http://www.hurricanehunters.com/,"hurricane,hunters,weather,aviation,c130"
1772,http://www.madradioshow.net/,No keyword given
1773,http://users.skynet.be/fa430383/,"he-man and the masters of the universe, evil lynn, orko, MASTERS OF THE UNIVERSE, he-man, skeletor, trapjaw, snake mountain, teela, man at arms, comics, mattel, toys, ram man, stratos, zodac, prince adam, gringer, battle cat, panthor, strange, he-man, grayskull, buzz off, castle grayskull, greyskull, snake mountain, hordak, she-ra, panini, belgium, belgië, nederland, skeletor, hordak, maitres de l'univers, musclor, merman, mer man, image comics, toys, stratos, zodac, buy, shop, trade, the new he-man, masters of the universe, www.he-man.be, forum, king randor, eternia, dvd, Keldor"
1774,http://www.bgca.org/,No keyword given
1775,http://www.amazing-kids.org/,No keyword given
1776,http://melaniesdancers.com/,No keyword given
1777,http://www.barbaraeastondance.com/,No keyword given
1778,http://thedancezone.com/,"Jazz, act, ballet, dance, hip hop, jazz, musical theatre, sing, tap, tumbling"
1779,http://guidinguk.freeservers.com/games.html,No keyword given
1780,http://www.syvum.com/squizzes/math/,No keyword given
1781,http://www.pbs.org/wgbh/nova/aids/,"AIDS, aids, HIV, acquired, immune, deficiency, syndrome, human, immunodeficiency, virus, 
body, natural, defense, defenses, world, statistics, HIV-1, lymphocyte, helper, killer, t, cell, receptor, CD4,
CCR5, positive, RNA, transcription, vaccine, David, Baltimore, Robert, Gallo, Norman, Letvin, Anthony, Fauci, 
Bruce, Walker, chimpanzee, Africa, health, science, NOVA, education, public, television, PBS"
1782,http://www.crazyimages.com/,No keyword given
1783,http://www.convert-me.com/,"metric conversion, metric conversions, conversion tables,
weights and measures, measurement conversions,
measure, unit, online conversion, SI, metric, 
weight, mass, volume, capacity, speed, acceleration, pressure, stress, 
temperature, time, length, cooking, fractions,
percent, currency, area, conversion chart, conversion table"
1784,http://www.physics.org/interact/physics-life/web/physics_life/,
1785,http://www.dositey.com/,No keyword given
1786,http://www.bbc.co.uk/languages/,"BBC, Languages, interactive course, video course, resources, worksheets, words, phrases, grammar, vocabulary, games, quiz, a guide to, guides, quick fix, BBC, Languages, learning, lesson, adult education, self-study, language courses, online courses, resources, listing,  learn languages in your own time and have fun, Learn Japanese, Polish, Urdu, Albanian, Basque, Belarusian, Bosnian, Bulgarian, Catalan, Chinese, Croatian, Czech,  Danish, Dutch, Estonian, Finnish, Flemish, French, German, Greek, Hungarian, Icelandic, Italian, Latvian, Lithuanian, Macedonian, Maltese, Norwegian, Polish, Portuguese, Romanian, Russian, Serbian, Slovak, Slovene, Spanish, Swedish, Turkish, Ukrainian "
1787,http://www.sandlotscience.com/,No keyword given
1788,http://www.classzone.com/net_explorations/U1/U1_main.cfm,No keyword given
1789,http://www.nefsc.noaa.gov/faq/,No keyword given
1790,http://people.ucalgary.ca/~dkbrown/,"children, children's, childrens, kids, book, books, read, reading, literature, picturebooks, picture-books, young adults, youth, teenage, teen-age, novels, fiction, stories, story, awards, authors, illustrators, writers"
1791,http://www.warmuseum.org/,War Museum
1792,http://park.org/Japan/Kabuki/kabuki.html,No keyword given
1793,http://www.youngactorscamp.com/,No keyword given
1794,http://www.alice.org/,"Alice, Alice Download, Alice 3, Alice 2, Coding"
1795,http://inventwithpython.com/,No keyword given
1796,http://www.breffniacademy.com/,No keyword given
1797,http://www.robomind.net/,No keyword given
1798,http://diabeteskingdom.tripod.com/,"diabetes, recipes, diabetic, nutritional 
analysis, children with diabetes, pumping insulin, diabetes support"
1799,http://iteslj.org/v/,"English study, ESL, EFL, ESOL, TESL, TEFL, TESOL, ELT, English as a Second Language, English as a Foreign Language"
1800,http://www.danceworkshoponline.com/,No keyword given
1801,http://www.jazzybluedance.com/,"dance, jazzybluedance, arts, education, performance, community, experience, music, children, adults, movement"
1802,http://www.handfulplayers.org/,No keyword given
1803,http://www.kmdanceschool.com/,"Dance, Ballet, Tap, Jazz, Hip-hop, Cheer, Tumbling, Modern, girls activities"
1804,http://www.yoarra.nl/,"Scoubidou, Scoubidou, scoebidoe, Scoubeezz, scoub  skoebidoe, scoobidoo, skubidu, knopen, armbandjes, vriendschapsbandjes, knopen, 
 draadjes, touwtjes, snoertjes, plastic, bilbal, bimbaland, sleutelhangers, knutsels, knutselen, valentine"
1805,http://www.henrylim.org/LEGOSculptures.html,No keyword given
1806,http://www.youth-dancesport.com/,No keyword given
1807,http://www.btmtl.com/,No keyword given
1808,http://www.4to40.com/wordpress/kids-encyclopedia/birds-encyclopedia/falcon/,No keyword given
1809,http://www.bagheera.com/,No keyword given
1810,http://www.windows2universe.org/our_solar_system/solar_system.html,No keyword given
1811,http://www.acs.org/content/acs/en/education/whatischemistry/scienceforkids.html,No keyword given
1812,http://www.moomilk.com/,"dairy industry, dairy farm, milk, contest, cow, moo, dairy, farm, milking, holstein, jersey, drink milk, got milk, milker, farm, ice cream, butter, cheese, recipe, agriculture, dairy farmer, calcium, osteoporosis, strong bones, health, nutrition, education, game, contest, children, kids"
1813,http://www.geography4kids.com/,"geography4kids, chem4kids, geography, earth science, energy, oxygen cycle, earth structure, atmosphere, biosphere, hydrosphere, lithosphere, food chain, climate, science, elementary, weather, earth, planet, erosion, rader"
